Type_Source,Administration,عدد المناصب,Corps,Grade,Nom du poste,تاريخ النشر,آخر أجل لإيداع الترشيحات,تاريخ الإمتحان,Année
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la FSJES d’Ait melloul spé :القانون الخاص (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la FSJES d’Ait melloul spé :القانون الاداري (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Prof. assistant à laFLASH Ait Melloul spé: الانجليزية (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Prof. assistant à la Fac.Sci.appli. Ait Melloul spé: Chimie minérale (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à la Fac.Chariaa Ait Melloul spé: القرآن و الحديث (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à la Fac.Chariaa Ait Melloul spé: الفقه (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’E.N.C.G AGADIR spé: Informatique (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA.à l’ENSA AGADIR spé:Techniques d’expression et de communication (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Ingénieurs et architectes,Ingénieur d'Etat 1er grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA à l’E.S.T AGADIR spé: Génie Electrique et Informatique Industrielle (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’E.S.T AGADIR spé: Communication (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA à l’Univ IBN ZOHR au profit de l’E.S.T DAKHLA spé: Génie Electrique (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’ENCG DAKHLA spé: Economie et Gestion (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’ENCG DAKHLA spé: Finance et Audit (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Administrateurs,Administrateur 2ème grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’ENCG DAKHLA spé: Commerce International (réservé aux fonctionnaires),2021-06-07,2021-06-29,2021-07-15,2021
Établissement,Autorité Marocaine du Marché des Capitaux,2,Non spécifié,Non spécifié,Analystes Surveillance,2021-06-07,2021-06-21,,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Administrateurs,Administrateur 2ème grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Professeur assistant à la Faculté des Sciences d AGADIR spécialité Biologie,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la Faculté des Sciences d AGADIR spécialité Informatique,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la Faculté des Sciences d AGADIR spécialité Thermodynamique,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la F.P.OUARZAZATE spécialité Géo-mines,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Administrateurs,Administrateur 2ème grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la F.P.OUARZAZATE spécialité Informatique et technologie de l’information,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,2,Non spécifié,Non spécifié,Professeur assistant à la F.Eco.Gestion GUELMIM spécialité Economie et gestion,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’EST LAAYOUNE spécialité Génie environnement,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la FSJES AIT MELLOUL spécialité Gestion,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la FLASH AIT MELLOUL spécialité الانجليزية,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Holding d'Aménagement Al Omrane,1,Non spécifié,Non spécifié,Ingénieur d''''état en Génie Civil,2021-06-07,2021-06-21,,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Administrateurs,Administrateur 3ème grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la Fac.Sc.Appliquées AIT MELLOUL spécialité Physique Appliquée,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la Faculté Chariaa AIT MELLOUL spécialité أصول الفقه,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à la EST GUELMIM spécialité Gestion,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à l’ENCG DAKHLA spé: Economie et Gestion,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’ESEF AGADIR spécialité الرياضيات,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’ESEF AGADIR spécialité البيولوجيا,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Professeur assistant à l’ESEF AGADIR spécialité الفيزياء,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA à l’Univ.IBN ZOHR au profit de Fac.Chariaa TAROUDANT spécialité القانون الإداري,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA à l’Univ.IBN ZOHR au profit de EST DAKHLA spécialité Génie Informatique,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,PA à l’Univ.IBN ZOHR au profit de EST DAKHLA spécialité Economie et Gestion,2021-06-07,2021-06-30,2021-07-16,2021
Établissement,Agence Marocaine de Sûreté et Sécurité Nucléaires et Radiologiques,1,Administrateurs,Administrateur 3ème grade,Non spécifié,2021-06-07,2021-06-23,2021-07-25,2021
Établissement,Centre Régional d''Investissement Rabat Salé Kénitra,1,Non spécifié,Non spécifié,Cadre Supérieur Chargé de la promotion et de l’attractivité territoriale,2021-06-07,2021-06-29,2021-07-13,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,2,Non spécifié,Non spécifié,Formateur Animateur en Restauration,2021-06-07,2021-06-24,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,2,Non spécifié,Non spécifié,Administrateur Système et Base de données,2021-06-07,2021-06-24,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,2,Non spécifié,Non spécifié,Administrateur Systèmes et Réseaux,2021-06-07,2021-06-24,,2021
Établissement,Holding d'Aménagement Al Omrane,1,Non spécifié,Non spécifié,Ingénieur d''état en Génie Civil,2021-06-08,2021-06-22,,2021
Établissement,Holding d'Aménagement Al Omrane,1,Non spécifié,Non spécifié,Ingénieur d''état en Génie Civil,2021-06-08,2021-06-22,,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,ِCadre Supérieur Chargé de la Coopération,2021-06-08,2021-07-02,2021-09-24,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,Cadre Comptable et Financier,2021-06-08,2021-07-02,2021-09-20,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,Cadre Supérieur en Audit,2021-06-08,2021-07-02,2021-09-28,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,Cadre Supérieur en Microbiologie,2021-06-08,2021-07-02,2021-09-28,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,Chercheur en Hydrologie Isotopique,2021-06-08,2021-07-02,2021-09-24,2021
Établissement,"Centre de l'Energie, des Sciences et Techniques Nucléaires",1,Non spécifié,Non spécifié,ِChercheur en Dosimétrie et Étalonnage,2021-06-08,2021-07-02,2021-09-20,2021
Établissement,Université Ibn Zohr - Agadir,1,Non spécifié,Non spécifié,Prof. assistant à la Fac. de Méd. et de Phar. d’AGADIR spé: الانجليزية(réservé aux fonctionnaires),2021-06-08,2021-06-29,2021-07-15,2021
Établissement,Université Hassan 1er - Settat,10,Non spécifié,Non spécifié,cadres administratifs et techniques,2021-06-08,2021-06-24,2021-07-10,2021
Établissement,Centre Régional d''Investissement Fès - Meknès,1,Non spécifié,Non spécifié,Archiviste,2021-06-09,2021-06-25,,2021
Établissement,Université Abdelmalek Essaâdi - Tétouan,5,Non spécifié,Non spécifié,"5 Professeurs Assistants à la FPMT, session du 26/07/2021",2021-06-09,2021-06-25,2021-07-26,2021
Établissement,FINEA,1,Non spécifié,Non spécifié,Chargé d''affaires,2021-06-09,2021-06-23,2021-06-29,2021
Établissement,Marsa Maroc,21,Non spécifié,Non spécifié,Assistant Technique,2021-06-10,2021-06-26,,2021
Établissement,Marsa Maroc,4,Non spécifié,Non spécifié,Technicien Infrastructures,2021-06-10,2021-06-26,,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,THECHNICIEN 3eme GRADE,2021-06-10,2021-06-26,2021-07-17,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,INGENIEUR D''ETAT 1er GRADE,2021-06-10,2021-06-26,2021-07-12,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,THECHNICIEN 3eme GRADE,2021-06-10,2021-06-26,2021-07-17,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,ADMINISTRATEUR 2EME GRADE,2021-06-11,2021-06-26,2021-07-17,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,ADMINISTRATEUR 2EME GRADE,2021-06-11,2021-06-26,2021-07-17,2021
Établissement,Univesité Chouaïb Doukkali - El Jadida,1,Non spécifié,Non spécifié,ADMINISTRATEUR 2EME GRADE,2021-06-11,2021-06-26,2021-07-17,2021
Établissement,Nador West Med,1,Non spécifié,Non spécifié,Ingénieur informatique,2021-06-13,2021-06-30,,2021
Établissement,Royal Air Maroc,24,Non spécifié,Non spécifié,Elèves Pilotes de Ligne,2021-06-14,2021-06-30,,2021
Établissement,Fondation Mohammed VI de Promotion des Œuvres Sociales de l´Éducation-Formation,1,Non spécifié,Non spécifié,ANALYSTE STATISTICIEN,2021-06-14,2021-07-02,,2021
Établissement,Fondation Mohammed VI de Promotion des Œuvres Sociales de l´Éducation-Formation,1,Non spécifié,Non spécifié,CADRE FINANCEMENT HABITAT,2021-06-14,2021-07-02,,2021
Établissement,Caisse de Dépôt et de Gestion,1,Non spécifié,Non spécifié,Chargé de Caisse,2021-06-14,2021-06-28,,2021
Établissement,Poste Maroc,2,Non spécifié,Non spécifié,Architecte système et base de données,2021-06-15,2021-06-30,2021-07-27,2021
Établissement,Poste Maroc,2,Non spécifié,Non spécifié,Chargé Finance,2021-06-15,2021-06-30,2021-07-27,2021
Établissement,Poste Maroc,1,Non spécifié,Non spécifié,Chargé Marketing Digital,2021-06-15,2021-06-30,2021-07-27,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,20,Non spécifié,Non spécifié,Assistant Achats et logistique,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,20,Non spécifié,Non spécifié,Assistant Comptable,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,20,Non spécifié,Non spécifié,Conseiller en Orientation,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,1,Non spécifié,Non spécifié,Formateur en Effets Spéciaux Cinéma,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,5,Non spécifié,Non spécifié,Formateur en Infographie,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,10,Non spécifié,Non spécifié,Formateur en Gros Œuvres,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,30,Non spécifié,Non spécifié,Formateur en Gestion et Comptabilité,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,60,Non spécifié,Non spécifié,Formateur en Electricité et Maintenance Industrielle,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,1,Non spécifié,Non spécifié,Chargé de projet Communication interne,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,1,Non spécifié,Non spécifié,Chargé de projet en communication institutionnelle,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,60,Non spécifié,Non spécifié,Gestionnaire de Stagiaires,2021-06-15,2021-07-02,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,20,Non spécifié,Non spécifié,Formateur en Menuiserie Aluminium,2021-06-15,2021-07-02,2022-03-25,2021
Établissement,Holding d'Aménagement Al Omrane,2,Non spécifié,Non spécifié,Ingénieur d''état en Génie Civil,2021-06-15,2021-06-30,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,10,Non spécifié,Non spécifié,Formateur en Commerce Ventes,2021-06-16,2021-07-03,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,5,Non spécifié,Non spécifié,Formateur Educateur Spécialisé en Petite Enfance,2021-06-16,2021-07-03,,2021
Établissement,Office de la Formation Professionnelle et de la Promotion du Travail,40,Non spécifié,Non spécifié,Formateur Maintenance des Véhicules Automobiles,2021-06-17,2021-07-05,,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,1,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
Établissement,Université Sultan Moulay Slimane -Béni Mellal,2,Enseignants-Chercheurs de l'Enseignement Supérieur,Maître de conférences grade A,Non spécifié,2021-06-17,2021-07-12,2021-07-27,2021
